tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt2301451,tvEpisode,Ozymandias,Ozymandias,0,2013,\N,47,"Crime,Drama,Thriller",10,210511
tt2301455,tvEpisode,Felina,Felina,0,2013,\N,55,"Crime,Drama,Thriller",9.9,136532
tt2302755,movie,Olympus Has Fallen,Olympus Has Fallen,0,2013,\N,119,"Action,Thriller",6.5,289543
tt2304933,movie,The 5th Wave,The 5th Wave,0,2016,\N,112,"Action,Adventure,Sci-Fi",5.2,115908
tt2305051,movie,Wild,Wild,0,2014,\N,115,"Adventure,Biography,Drama",7.1,136051
tt2306299,tvSeries,Vikings,Vikings,0,2013,2020,44,"Action,Adventure,Drama",8.5,570687
tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014,\N,144,"Adventure,Fantasy",7.4,563306
tt2312718,movie,Homefront,Homefront,0,2013,\N,100,"Action,Crime,Thriller",6.5,128119
tt2316204,movie,Alien: Covenant,Alien: Covenant,0,2017,\N,122,"Horror,Sci-Fi,Thriller",6.4,299391
tt2316411,movie,Enemy,Enemy,0,2013,\N,91,"Drama,Mystery,Thriller",6.9,210022
tt2321549,movie,The Babadook,The Babadook,0,2014,\N,94,"Drama,Horror,Mystery",6.8,243450
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,\N,125,"Drama,Romance,Thriller",4.2,332247
tt2333784,movie,The Expendables 3,The Expendables 3,0,2014,\N,126,"Action,Adventure,Thriller",6.1,194079
tt2334873,movie,Blue Jasmine,Blue Jasmine,0,2013,\N,98,"Comedy,Drama,Romance",7.3,211121
tt2334879,movie,White House Down,White House Down,0,2013,\N,131,"Action,Drama,Thriller",6.3,233912
tt2338151,movie,PK,PK,0,2014,\N,153,"Comedy,Drama,Sci-Fi",8.1,198824
tt2345759,movie,The Mummy,The Mummy,0,2017,\N,111,"Action,Adventure,Fantasy",5.4,203647
tt2356777,tvSeries,True Detective,True Detective,0,2014,\N,55,"Crime,Drama,Mystery",8.9,620572
tt2357129,movie,Jobs,Jobs,0,2013,\N,128,"Biography,Drama",6,102913
tt2357547,tvSeries,Jessica Jones,Jessica Jones,0,2015,2019,56,"Action,Crime,Drama",7.9,224347
tt2361509,movie,The Intern,The Intern,0,2015,\N,121,"Comedy,Drama",7.1,269923
tt2364582,tvSeries,Agents of S.H.I.E.L.D.,Agents of S.H.I.E.L.D.,0,2013,2020,45,"Action,Adventure,Drama",7.5,224345
tt2369135,movie,Need for Speed,Need for Speed,0,2014,\N,132,"Action,Crime,Thriller",6.4,177184
tt2372162,tvSeries,Orange Is the New Black,Orange Is the New Black,0,2013,2019,59,"Comedy,Crime,Drama",8,317008
tt2375692,tvSeries,Black Sails,Black Sails,0,2014,2017,56,"Action,Adventure,Drama",8.2,111228
tt2379713,movie,Spectre,Spectre,0,2015,\N,148,"Action,Adventure,Thriller",6.8,461274
tt2380307,movie,Coco,Coco,0,2017,\N,105,"Adventure,Animation,Drama",8.4,573112
tt2381111,movie,Brooklyn,Brooklyn,0,2015,\N,117,"Drama,Romance",7.5,148701
tt2381249,movie,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,0,2015,\N,131,"Action,Adventure,Thriller",7.4,405262
tt2381941,movie,Focus,Focus,0,2015,\N,105,"Comedy,Crime,Drama",6.6,270787
tt2381991,movie,The Huntsman: Winter's War,The Huntsman: Winter's War,0,2016,\N,114,"Action,Adventure,Drama",6.1,117864
tt2382320,movie,No Time to Die,No Time to Die,0,2021,\N,163,"Action,Adventure,Thriller",7.3,437077
tt2386490,movie,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,0,2019,\N,104,"Action,Adventure,Animation",7.4,146365
tt2388715,movie,Oculus,Oculus,0,2013,\N,104,"Horror,Mystery,Thriller",6.5,138172
tt2395427,movie,Avengers: Age of Ultron,Avengers: Age of Ultron,0,2015,\N,141,"Action,Adventure,Sci-Fi",7.3,910209
tt2395695,tvMiniSeries,Cosmos: A Spacetime Odyssey,Cosmos: A Spacetime Odyssey,0,2014,2014,557,Documentary,9.3,126983
tt2397535,movie,Predestination,Predestination,0,2014,\N,97,"Action,Drama,Sci-Fi",7.4,300220
tt2400463,movie,The Invitation,The Invitation,0,2015,\N,100,"Drama,Horror,Mystery",6.6,117733
tt2401256,tvMiniSeries,The Night Of,The Night Of,0,2016,2016,525,"Crime,Drama,Mystery",8.4,167897
tt2402927,movie,Carol,Carol,0,2015,\N,118,"Drama,Romance",7.2,140304
tt2403776,tvSeries,Shadow and Bone,Shadow and Bone,0,2021,2023,60,"Action,Adventure,Drama",7.5,112337
tt2404233,movie,Gods of Egypt,Gods of Egypt,0,2016,\N,127,"Action,Adventure,Drama",5.4,124169
tt2404311,movie,The Family,The Family,0,2013,\N,111,"Comedy,Crime,Thriller",6.3,121918
tt2404435,movie,The Magnificent Seven,The Magnificent Seven,0,2016,\N,132,"Action,Adventure,Drama",6.9,225505
tt2404463,movie,The Heat,The Heat,0,2013,\N,117,"Action,Comedy,Crime",6.6,179794
tt2406566,movie,Atomic Blonde,Atomic Blonde,0,2017,\N,115,"Action,Thriller",6.7,204332
tt2431286,movie,Philomena,Philomena,0,2013,\N,98,"Biography,Comedy,Drama",7.6,103219
tt2431438,tvSeries,Sense8,Sense8,0,2015,2018,60,"Drama,Mystery,Sci-Fi",8.2,161402
tt2442560,tvSeries,Peaky Blinders,Peaky Blinders,0,2013,2022,2109,"Crime,Drama",8.8,625864
tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,"Action,Adventure,Crime",6,202147
tt2446980,movie,Joy,Joy,0,2015,\N,124,"Biography,Drama",6.6,143628
tt2463208,movie,The Adam Project,The Adam Project,0,2022,\N,106,"Action,Adventure,Comedy",6.7,225604
tt2467372,tvSeries,Brooklyn Nine-Nine,Brooklyn Nine-Nine,0,2013,2021,22,"Comedy,Crime",8.4,351590
tt2481498,movie,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile",0,2019,\N,110,"Biography,Crime,Drama",6.7,100866
tt2488496,movie,Star Wars: Episode VII - The Force Awakens,Star Wars: Episode VII - The Force Awakens,0,2015,\N,138,"Action,Adventure,Sci-Fi",7.8,964699
tt2494362,movie,Bone Tomahawk,Bone Tomahawk,0,2015,\N,132,"Drama,Horror,Western",7.1,115075
tt2503944,movie,Burnt,Burnt,0,2015,\N,101,"Comedy,Drama",6.6,130803
tt2510894,movie,Hotel Transylvania 2,Hotel Transylvania 2,0,2015,\N,89,"Adventure,Animation,Comedy",6.6,140168
tt2527336,movie,Star Wars: Episode VIII - The Last Jedi,Star Wars: Episode VIII - The Last Jedi,0,2017,\N,152,"Action,Adventure,Fantasy",6.9,663723
tt2527338,movie,Star Wars: Episode IX - The Rise of Skywalker,Star Wars: Episode IX - The Rise of Skywalker,0,2019,\N,141,"Action,Adventure,Fantasy",6.4,484389
tt2531336,tvSeries,Lupin,Lupin,0,2021,\N,45,"Action,Crime,Drama",7.5,134350
tt2543164,movie,Arrival,Arrival,0,2016,\N,116,"Drama,Mystery,Sci-Fi",7.9,750145
tt2543472,movie,Wonder,Wonder,0,2017,\N,113,"Drama,Family",7.9,175676
tt2548396,movie,The Cloverfield Paradox,The Cloverfield Paradox,0,2018,\N,102,"Action,Horror,Sci-Fi",5.5,111706
tt2554274,movie,Crimson Peak,Crimson Peak,0,2015,\N,119,"Drama,Horror,Mystery",6.5,156701
tt2557478,movie,Pacific Rim: Uprising,Pacific Rim: Uprising,0,2018,\N,111,"Action,Adventure,Sci-Fi",5.6,125291
tt2557490,movie,A Million Ways to Die in the West,A Million Ways to Die in the West,0,2014,\N,116,"Comedy,Western",6.1,196489
tt2560140,tvSeries,Attack on Titan,Shingeki no Kyojin,0,2013,2023,24,"Action,Adventure,Animation",9.1,486367
tt2561572,movie,Get Hard,Get Hard,0,2015,\N,100,"Comedy,Crime",6,145380
tt2562232,movie,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),0,2014,\N,119,"Comedy,Drama",7.7,659121
tt2567026,movie,Alice Through the Looking Glass,Alice Through the Looking Glass,0,2016,\N,113,"Adventure,Family,Fantasy",6.2,119975
tt2575988,tvSeries,Silicon Valley,Silicon Valley,0,2014,2019,28,Comedy,8.5,162984
tt2582496,movie,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,0,2015,\N,105,"Comedy,Drama,Romance",7.7,137102
tt2582782,movie,Hell or High Water,Hell or High Water,0,2016,\N,102,"Crime,Drama,Thriller",7.6,247910
tt2582802,movie,Whiplash,Whiplash,0,2014,\N,106,"Drama,Music",8.5,959552
tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014,\N,126,"Drama,Romance",7.7,396669
tt2584384,movie,Jojo Rabbit,Jojo Rabbit,0,2019,\N,108,"Comedy,Drama,War",7.9,431061
tt2628232,tvSeries,Penny Dreadful,Penny Dreadful,0,2014,2016,60,"Drama,Fantasy,Horror",8.2,129573
tt2631186,movie,Baahubali: The Beginning,Bãhubali: The Beginning,0,2015,\N,159,"Action,Drama",8,134978
tt2632424,tvSeries,The Originals,The Originals,0,2013,2018,45,"Drama,Fantasy,Horror",8.3,145458
tt2637276,movie,Ted 2,Ted 2,0,2015,\N,115,Comedy,6.3,228046
tt2649356,tvMiniSeries,Sharp Objects,Sharp Objects,0,2018,2018,421,"Crime,Drama,Mystery",8,115075
tt2660888,movie,Star Trek Beyond,Star Trek Beyond,0,2016,\N,122,"Action,Adventure,Sci-Fi",7,256328
tt2661044,tvSeries,The 100,The 100,0,2014,2020,43,"Drama,Mystery,Sci-Fi",7.6,270875
tt26693803,tvSeries,King the Land,King Deo Raendeu,0,2023,\N,60,"Comedy,Drama,Romance",4.8,131716
tt2671706,movie,Fences,Fences,0,2016,\N,139,Drama,7.2,116291
tt2674426,movie,Me Before You,Me Before You,0,2016,\N,110,"Drama,Romance",7.4,280378
tt2692250,movie,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,0,2014,\N,98,"Adventure,Comedy,Family",6.2,133340
tt2692904,movie,Locke,Locke,0,2013,\N,85,Drama,7.1,157766
tt2699128,tvSeries,The Leftovers,The Leftovers,0,2014,2017,60,"Drama,Fantasy,Mystery",8.3,109667
tt2704998,movie,Game Night,Game Night,0,2018,\N,100,"Action,Adventure,Comedy",6.9,252149
tt2707408,tvSeries,Narcos,Narcos,0,2015,2017,49,"Biography,Crime,Drama",8.8,460430
tt2709768,movie,The Secret Life of Pets,The Secret Life of Pets,0,2016,\N,87,"Adventure,Animation,Comedy",6.5,214505
tt2713180,movie,Fury,Fury,0,2014,\N,134,"Action,Drama,War",7.6,533933
tt2719848,movie,Everest,Everest,0,2015,\N,121,"Action,Adventure,Biography",7.1,228962
tt2737304,movie,Bird Box,Bird Box,0,2018,\N,124,"Horror,Mystery,Sci-Fi",6.6,378358
tt2741602,tvSeries,The Blacklist,The Blacklist,0,2013,2023,43,"Crime,Drama,Mystery",7.9,275019
tt2763304,movie,T2 Trainspotting,T2 Trainspotting,0,2017,\N,117,"Comedy,Crime,Drama",7.2,131395
tt2771200,movie,Beauty and the Beast,Beauty and the Beast,0,2017,\N,129,"Adventure,Family,Fantasy",7.1,330002
tt2788710,movie,The Interview,The Interview,0,2014,\N,112,"Action,Adventure,Comedy",6.5,349664
tt2798920,movie,Annihilation,Annihilation,0,2018,\N,115,"Adventure,Drama,Horror",6.8,354455
tt2802144,movie,Kingsman: The Secret Service,Kingsman: The Secret Service,0,2014,\N,129,"Action,Adventure,Comedy",7.7,706072
tt2802850,tvSeries,Fargo,Fargo,0,2014,2024,53,"Crime,Drama,Thriller",8.9,403443
tt2820852,movie,Furious 7,Fast & Furious 7,0,2015,\N,137,"Action,Crime,Thriller",7.1,410507
tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0,2015,\N,115,"Comedy,Music",6.4,168348
tt2854926,movie,Tag,Tag,0,2018,\N,100,"Action,Comedy",6.5,144471
tt2861424,tvSeries,Rick and Morty,Rick and Morty,0,2013,\N,23,"Adventure,Animation,Comedy",9.1,586638
tt2866360,movie,Coherence,Coherence,0,2013,\N,89,"Drama,Mystery,Sci-Fi",7.2,142931
tt2870612,movie,"As Above, So Below","As Above, So Below",0,2014,\N,93,"Horror,Mystery,Thriller",6.2,108783
tt2872718,movie,Nightcrawler,Nightcrawler,0,2014,\N,117,"Crime,Drama,Thriller",7.8,593511
tt2872732,movie,Lucy,Lucy,0,2014,\N,89,"Action,Sci-Fi,Thriller",6.4,527431
tt2873282,movie,Red Sparrow,Red Sparrow,0,2018,\N,140,"Action,Drama,Thriller",6.6,198968
tt2883512,movie,Chef,Chef,0,2014,\N,114,"Adventure,Comedy,Drama",7.3,228337
tt2884206,movie,I Origins,I Origins,0,2014,\N,106,"Drama,Mystery,Romance",7.3,132195
tt2906216,movie,Dungeons & Dragons: Honor Among Thieves,Dungeons & Dragons: Honor Among Thieves,0,2023,\N,134,"Action,Adventure,Comedy",7.3,211643
tt2908446,movie,The Divergent Series: Insurgent,Insurgent,0,2015,\N,119,"Action,Adventure,Sci-Fi",6.2,251743
tt2911666,movie,John Wick,John Wick,0,2014,\N,101,"Action,Crime,Thriller",7.4,726421
tt2935510,movie,Ad Astra,Ad Astra,0,2019,\N,123,"Adventure,Drama,Mystery",6.5,256628
tt2948356,movie,Zootopia,Zootopia,0,2016,\N,108,"Adventure,Animation,Comedy",8,535934
tt2948372,movie,Soul,Soul,0,2020,\N,100,"Adventure,Animation,Comedy",8,368190
tt2953050,movie,Encanto,Encanto,0,2021,\N,102,"Animation,Comedy,Family",7.2,254017
tt2975578,movie,The Purge: Anarchy,The Purge: Anarchy,0,2014,\N,103,"Action,Horror,Sci-Fi",6.4,160700
tt2975590,movie,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,0,2016,\N,151,"Action,Adventure,Sci-Fi",6.5,745969
tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014,\N,123,"Biography,Drama,Romance",7.7,475920
tt2980592,movie,The Guest,The Guest,0,2014,\N,100,"Action,Mystery,Thriller",6.7,105141
tt3006802,tvSeries,Outlander,Outlander,0,2014,\N,60,"Drama,Fantasy,Romance",8.4,176046
tt3011894,movie,Wild Tales,Relatos salvajes,0,2014,\N,122,"Comedy,Drama,Thriller",8.1,212772
tt3032476,tvSeries,Better Call Saul,Better Call Saul,0,2015,2022,3154,"Crime,Drama",9,625040
tt3040964,movie,The Jungle Book,The Jungle Book,0,2016,\N,106,"Action,Adventure,Animation",7.4,289356
tt3062096,movie,Inferno,Inferno,0,2016,\N,121,"Action,Adventure,Crime",6.2,187439
tt3065204,movie,The Conjuring 2,The Conjuring 2,0,2016,\N,134,"Horror,Mystery,Thriller",7.3,295584
tt3072482,movie,Hardcore Henry,Hardcore Henry,0,2015,\N,96,"Action,Adventure,Sci-Fi",6.7,100758
tt3076658,movie,Creed,Creed,0,2015,\N,133,"Action,Drama,Sport",7.6,306585
tt3079380,movie,Spy,Spy,0,2015,\N,120,"Action,Comedy",7,256025
tt3104988,movie,Crazy Rich Asians,Crazy Rich Asians,0,2018,\N,120,"Comedy,Drama,Romance",6.9,186644
tt3107288,tvSeries,The Flash,The Flash,0,2014,2023,43,"Action,Adventure,Drama",7.5,365593
tt3110958,movie,Now You See Me 2,Now You See Me 2,0,2016,\N,129,"Action,Adventure,Comedy",6.4,315417
tt3152624,movie,Trainwreck,Trainwreck,0,2015,\N,125,"Comedy,Drama,Romance",6.2,141585
tt3170832,movie,Room,Room,0,2015,\N,118,"Drama,Thriller",8.1,444202
tt3183660,movie,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,0,2016,\N,132,"Adventure,Family,Fantasy",7.2,501562
tt3195644,movie,Insidious: Chapter 3,Insidious: Chapter 3,0,2015,\N,97,"Horror,Mystery,Thriller",6.1,116810
tt3205802,tvSeries,How to Get Away with Murder,How to Get Away with Murder,0,2014,2020,43,"Crime,Drama,Mystery",8.1,163981
tt3228774,movie,Cruella,Cruella,0,2021,\N,134,"Adventure,Comedy,Crime",7.3,259499
tt3230854,tvSeries,The Expanse,The Expanse,0,2015,2022,60,"Drama,Mystery,Sci-Fi",8.5,168443
tt3235888,movie,It Follows,It Follows,0,2014,\N,100,"Horror,Mystery,Thriller",6.8,264176
tt3263904,movie,Sully,Sully,0,2016,\N,96,"Biography,Drama",7.4,293538
tt3281548,movie,Little Women,Little Women,0,2019,\N,135,"Drama,Romance",7.8,236433
tt3289956,movie,The Autopsy of Jane Doe,The Autopsy of Jane Doe,0,2016,\N,86,"Horror,Mystery,Thriller",6.8,135176
tt3300542,movie,London Has Fallen,London Has Fallen,0,2016,\N,99,"Action,Thriller",5.9,167666
tt3315342,movie,Logan,Logan,0,2017,\N,137,"Action,Drama,Sci-Fi",8.1,816251
tt3316960,movie,Still Alice,Still Alice,0,2014,\N,101,Drama,7.5,142153
tt3322310,tvSeries,Iron Fist,Iron Fist,0,2017,2018,55,"Action,Adventure,Crime",6.4,137993
tt3322312,tvSeries,Daredevil,Daredevil,0,2015,2018,54,"Action,Crime,Drama",8.6,466947
tt3322314,tvSeries,Luke Cage,Luke Cage,0,2016,2018,55,"Action,Crime,Drama",7.3,138013
tt3322940,movie,Annabelle,Annabelle,0,2014,\N,99,"Horror,Mystery,Thriller",5.4,172935
tt3371366,movie,Transformers: The Last Knight,Transformers: The Last Knight,0,2017,\N,154,"Action,Adventure,Sci-Fi",5.2,166246
tt3381008,movie,The Brothers Grimsby,Grimsby,0,2016,\N,83,"Action,Adventure,Comedy",6.2,109590
tt3385516,movie,X-Men: Apocalypse,X-Men: Apocalypse,0,2016,\N,144,"Action,Adventure,Sci-Fi",6.9,455759
tt3393786,movie,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,0,2016,\N,118,"Action,Crime,Drama",6.1,172182
tt3397884,movie,Sicario,Sicario,0,2015,\N,121,"Action,Crime,Drama",7.7,464120
tt3398228,tvSeries,BoJack Horseman,BoJack Horseman,0,2014,2020,1982,"Animation,Comedy,Drama",8.8,182585
tt3402236,movie,Murder on the Orient Express,Murder on the Orient Express,0,2017,\N,114,"Crime,Drama,Mystery",6.5,287404
tt3410834,movie,Allegiant,Allegiant,0,2016,\N,120,"Action,Adventure,Mystery",5.7,131820
tt3416742,movie,What We Do in the Shadows,What We Do in the Shadows,0,2014,\N,86,"Comedy,Horror",7.6,197225
tt3450958,movie,War for the Planet of the Apes,War for the Planet of the Apes,0,2017,\N,140,"Action,Adventure,Drama",7.4,276868
tt3460252,movie,The Hateful Eight,The Hateful Eight,0,2015,\N,168,"Crime,Drama,Mystery",7.8,648075
tt3464902,movie,The Lobster,The Lobster,0,2015,\N,119,"Drama,Romance,Sci-Fi",7.1,282552
tt3469046,movie,Despicable Me 3,Despicable Me 3,0,2017,\N,89,"Adventure,Animation,Comedy",6.2,149506
tt3470600,movie,Sing,Sing,0,2016,\N,108,"Animation,Comedy,Family",7.1,187474
tt3480822,movie,Black Widow,Black Widow,0,2021,\N,134,"Action,Adventure,Sci-Fi",6.7,417003
tt3488710,movie,The Walk,The Walk,0,2015,\N,123,"Adventure,Biography,Drama",7.3,134283
tt3498820,movie,Captain America: Civil War,Captain America: Civil War,0,2016,\N,147,"Action,Sci-Fi",7.8,837895
tt3501632,movie,Thor: Ragnarok,Thor: Ragnarok,0,2017,\N,130,"Action,Adventure,Comedy",7.9,804128
tt3521126,movie,The Disaster Artist,The Disaster Artist,0,2017,\N,104,"Biography,Comedy,Drama",7.3,162420
tt3521164,movie,Moana,Moana,0,2016,\N,107,"Adventure,Animation,Comedy",7.6,369098
tt3526078,tvSeries,Schitt's Creek,Schitt's Creek,0,2015,2020,22,Comedy,8.5,140739
tt3531824,movie,Nerve,Nerve,0,2016,\N,96,"Action,Adventure,Crime",6.5,138860
tt3532216,movie,American Made,American Made,0,2017,\N,115,"Action,Comedy,Crime",7.1,203994
tt3553976,movie,Captain Fantastic,Captain Fantastic,0,2016,\N,118,"Comedy,Drama",7.8,231717
tt3567288,movie,The Visit,The Visit,0,2015,\N,94,"Horror,Mystery,Thriller",6.3,147799
tt3569230,movie,Legend,Legend,0,2015,\N,132,"Biography,Crime,Drama",6.9,198528
tt3581920,tvSeries,The Last of Us,The Last of Us,0,2023,\N,50,"Action,Adventure,Drama",8.8,484086
tt3605418,movie,Knock Knock,Knock Knock,0,2015,\N,99,"Crime,Thriller",4.9,102763
tt3606752,movie,Cars 3,Cars 3,0,2017,\N,102,"Adventure,Animation,Comedy",6.7,117434
tt3606756,movie,Incredibles 2,Incredibles 2,0,2018,\N,118,"Action,Adventure,Animation",7.6,324203
tt3622592,movie,Paper Towns,Paper Towns,0,2015,\N,109,"Adventure,Comedy,Drama",6.2,107159
tt3631112,movie,The Girl on the Train,The Girl on the Train,0,2016,\N,112,"Crime,Drama,Mystery",6.5,197156
tt3640424,movie,Allied,Allied,0,2016,\N,124,"Action,Drama,History",7.1,166286
tt3647998,tvSeries,Taboo,Taboo,0,2017,2017,59,"Drama,Mystery,Thriller",8.3,147033
tt3659388,movie,The Martian,The Martian,0,2015,\N,144,"Adventure,Drama,Sci-Fi",8,907583
tt3682448,movie,Bridge of Spies,Bridge of Spies,0,2015,\N,142,"Drama,History,Thriller",7.6,324883
tt3704428,movie,Elvis,Elvis,0,2022,\N,159,"Biography,Drama,Music",7.3,224361
tt3717490,movie,Power Rangers,Power Rangers,0,2017,\N,124,"Action,Adventure,Fantasy",5.9,112975
tt3731562,movie,Kong: Skull Island,Kong: Skull Island,0,2017,\N,118,"Action,Adventure,Fantasy",6.7,340808
tt3741700,movie,Godzilla: King of the Monsters,Godzilla: King of the Monsters,0,2019,\N,132,"Action,Adventure,Fantasy",6,200087
tt3741834,movie,Lion,Lion,0,2016,\N,118,"Biography,Drama",8,248112
tt3743822,tvSeries,Fear the Walking Dead,Fear the Walking Dead,0,2015,2023,44,"Drama,Horror,Sci-Fi",6.8,141541
tt3748172,movie,Gerald's Game,Gerald's Game,0,2017,\N,103,"Drama,Horror,Thriller",6.5,124517
tt3748528,movie,Rogue One: A Star Wars Story,Rogue One,0,2016,\N,133,"Action,Adventure,Sci-Fi",7.8,677050
tt3749900,tvSeries,Gotham,Gotham,0,2014,2019,42,"Action,Crime,Drama",7.8,238905
tt3766354,movie,The Equalizer 2,The Equalizer 2,0,2018,\N,121,"Action,Crime,Thriller",6.7,189773
tt3774114,movie,Snowden,Snowden,0,2016,\N,134,"Biography,Crime,Drama",7.3,160881
tt3778644,movie,Solo: A Star Wars Story,Solo: A Star Wars Story,0,2018,\N,135,"Action,Adventure,Sci-Fi",6.9,373460
tt3783958,movie,La La Land,La La Land,0,2016,\N,128,"Comedy,Drama,Music",8,649631
tt3794354,movie,Sonic the Hedgehog,Sonic the Hedgehog,0,2020,\N,99,"Action,Adventure,Comedy",6.5,155715
tt3799694,movie,The Nice Guys,The Nice Guys,0,2016,\N,116,"Action,Comedy,Crime",7.4,363619
tt3811906,movie,Malignant,Malignant,0,2021,\N,111,"Crime,Horror,Mystery",6.2,106059
tt3829266,movie,The Predator,The Predator,0,2018,\N,107,"Action,Adventure,Horror",5.3,141490
tt3846674,movie,To All the Boys I've Loved Before,To All the Boys I've Loved Before,0,2018,\N,99,"Comedy,Drama,Romance",7,121013
tt3866850,tvEpisode,Hardhome,Hardhome,0,2015,\N,61,"Action,Adventure,Drama",9.8,106961
tt3874544,movie,The Boss Baby,The Boss Baby,0,2017,\N,97,"Adventure,Animation,Comedy",6.3,138702
tt3882082,movie,The Boy,The Boy,0,2016,\N,97,"Horror,Mystery,Thriller",6,100652
tt3890160,movie,Baby Driver,Baby Driver,0,2017,\N,113,"Action,Crime,Drama",7.5,594741
tt3896198,movie,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,0,2017,\N,136,"Action,Adventure,Comedy",7.6,747128
tt3915174,movie,Puss in Boots: The Last Wish,Puss in Boots: The Last Wish,0,2022,\N,102,"Adventure,Animation,Comedy",7.8,165759
tt3920596,tvSeries,Big Little Lies,Big Little Lies,0,2017,2019,356,"Crime,Drama,Mystery",8.4,219897
tt3967856,movie,Okja,Okja,0,2017,\N,120,"Action,Adventure,Drama",7.3,130371
tt4016454,tvSeries,Supergirl,Supergirl,0,2015,2021,43,"Action,Adventure,Drama",6.2,128664
tt4016934,movie,The Handmaiden,Ah-ga-ssi,0,2016,\N,145,"Drama,Romance,Thriller",8.1,167589
tt4034228,movie,Manchester by the Sea,Manchester by the Sea,0,2016,\N,137,Drama,7.8,306321
tt4034354,movie,Swiss Army Man,Swiss Army Man,0,2016,\N,97,"Comedy,Drama,Fantasy",6.9,131875
tt4046784,movie,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,0,2015,\N,131,"Action,Adventure,Sci-Fi",6.3,270708
tt4052882,movie,The Shallows,The Shallows,0,2016,\N,86,"Action,Drama,Horror",6.3,141936
tt4052886,tvSeries,Lucifer,Lucifer,0,2016,2021,42,"Crime,Drama,Fantasy",8.1,349232
tt4062536,movie,Green Room,Green Room,0,2015,\N,95,"Crime,Drama,Horror",7,137166
tt4094724,movie,The Purge: Election Year,The Purge: Election Year,0,2016,\N,108,"Action,Horror,Sci-Fi",6,108561
tt4116284,movie,The Lego Batman Movie,The Lego Batman Movie,0,2017,\N,104,"Action,Adventure,Animation",7.3,169227
tt4123430,movie,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,0,2018,\N,134,"Adventure,Family,Fantasy",6.5,304006
tt4123432,movie,Fantastic Beasts: The Secrets of Dumbledore,Fantastic Beasts: The Secrets of Dumbledore,0,2022,\N,142,"Adventure,Family,Fantasy",6.2,164721
tt4154664,movie,Captain Marvel,Captain Marvel,0,2019,\N,123,"Action,Adventure,Sci-Fi",6.8,601362
tt4154756,movie,Avengers: Infinity War,Avengers: Infinity War,0,2018,\N,149,"Action,Adventure,Sci-Fi",8.4,1177832
tt4154796,movie,Avengers: Endgame,Avengers: Endgame,0,2019,\N,181,"Action,Adventure,Drama",8.4,1239147
tt4158110,tvSeries,Mr. Robot,Mr. Robot,0,2015,2019,49,"Crime,Drama,Thriller",8.5,412080
tt4160708,movie,Don't Breathe,Don't Breathe,0,2016,\N,88,"Crime,Horror,Thriller",7.1,295540
tt4172430,movie,13 Hours,13 Hours,0,2016,\N,144,"Action,Drama,History",7.3,157397
tt4178092,movie,The Gift,The Gift,0,2015,\N,108,"Drama,Mystery,Thriller",7,169161
tt4179452,tvSeries,The Last Kingdom,The Last Kingdom,0,2015,2022,60,"Action,Drama,History",8.5,161774
tt4196776,movie,Jason Bourne,Jason Bourne,0,2016,\N,123,"Action,Thriller",6.6,239238
tt4209788,movie,Molly's Game,Molly's Game,0,2017,\N,140,"Biography,Crime,Drama",7.4,184630
tt4218572,movie,Widows,Widows,0,2018,\N,129,"Crime,Drama,Thriller",6.8,103179
tt4225622,movie,The Babysitter,The Babysitter,0,2017,\N,85,"Comedy,Horror",6.3,106112
tt4230076,tvMiniSeries,The Defenders,The Defenders,0,2017,2017,50,"Action,Adventure,Crime",7.2,114760
tt4236770,tvSeries,Yellowstone,Yellowstone,0,2018,\N,60,"Drama,Western",8.7,201944
tt4244994,movie,The Last Duel,The Last Duel,0,2021,\N,152,"Action,Drama,History",7.4,177190
tt4263482,movie,The Witch,The VVitch: A New-England Folktale,0,2015,\N,92,"Drama,Fantasy,Horror",7,293302
tt4270492,tvSeries,Billions,Billions,0,2016,2023,60,Drama,8.3,107350
tt4276820,movie,The Founder,The Founder,0,2016,\N,115,"Biography,Drama",7.2,172118
